Rion paiement;Nom de l'oeuvre;Identifiant de l'oeuvre;Nom compositeur;Genre;Familles;Types d'utilisation;Utilisateurs;Pays;Période d’exploitation;Quantité;Titre de l'oeuvre liée;Genre de l'oeuvre liée;Oeuvre composite;Titre du support;Type de support;Producteur;Marque;Produit;EAN13;Référence Catalogue;Répartition d'origine;Type de répartition;Type de remboursement;Titulaire du catalogue;Catalogue éditorial;COAD du catalogue éditorial;Rôle;Catalogue éditorial original;COAD du catalogue éditorial original;Origine éditoriale;Répertoire DE;Répertoire PHONO;Clé DE;Clé DR;Clé PHONO;Montant DE (Euros);Montant DR (Euros);Montant Phono (Euros);Mes droits en NET (Euros)
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;ALLEMAGNE;2021T4;141;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;GUADELOUPE;2021T4;72;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,020000;0,020000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;SUISSE;2021T3;653;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,090000;0,000000;0,000000;0,090000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;BELGIQUE;2021T3;11591;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,840000;0,000000;0,000000;0,840000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ROYAUME-UNI;2021T4;6736;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,080000;0,000000;0,000000;0,080000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;FRANCE;2021T1;1394;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,060000;0,000000;0,100000;0,160000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;BELGIQUE;2021T4;9867;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,770000;0,000000;0,000000;0,770000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;SUEDE;2021T2;115;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;AUTRICHE;2021T4;540;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;SUISSE;2021T4;48327;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;3,740000;0,000000;0,000000;3,740000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ALLEMAGNE;2021T1;4373;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,070000;0,000000;0,000000;0,070000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;BELGIQUE;2021T2;101015;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;4,390000;0,000000;0,000000;4,390000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;AUTRICHE;2021T3;55;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PAYS-BAS;2021T1;924;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;FRANCE;2021T3;1041845;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;20,210000;0,000000;40,200000;60,410000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Phono;Centralisation;Universal Music France;FRANCE;2020S2;393;;;;;;;;;;060075389898;655;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;;8,34000015;0,000000;0,000000;0,830000;0,830000
659;IDEE NOIRE;3815751311;MARLETTA LUIGI;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2022T1;60;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PORTUGAL;2021T2;1588;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;BELGIQUE;2021T4;9867;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,770000;0,000000;0,000000;0,770000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;FRANCE;2021T1;95586;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;4,760000;0,000000;10,620000;15,380000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;W9;FRANCE;2021S2;6;AMOUR DE JEUNESSE;Clip;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;11,11999989;8,34000015;;22,580000;1,890000;0,000000;24,470000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;AUTRICHE;2021T4;55;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;SUISSE;2021T4;4199;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,750000;0,000000;0,000000;0,750000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;PAYS-BAS;2021T2;1732;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,120000;0,000000;0,000000;0,120000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;PAYS-BAS;2021T4;1385;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,080000;0,000000;0,000000;0,080000
657;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;APPLE Music;BELGIQUE;2021T3;88;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,020000;0,000000;0,000000;0,020000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ITALIE;2022T1;90;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T3;3;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,030000;0,030000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Deezer;ROYAUME-UNI;2021T3;263;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Napster Rhapsody;FRANCE;2021T4;3124;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,150000;0,000000;0,300000;0,450000
658;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Google;FRANCE;2021T3;459;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,010000;0,000000;0,040000;0,050000
658;FIRE;4362423911;BORA VAKENE;Chant;Copie privée;Copie privée sonore (Online);Multi utilisateurs;FRANCE;2021S2;1188;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;;8,33329964;0,000000;0,000000;0,010000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;FRANCE;2021T3;121224;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;3,720000;0,000000;8,320000;12,040000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Sonorisation;Musique de Sonorisation (CMS);Multi utilisateurs;FRANCE;2019S2;2;;;;;;;;;;;652;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;11,11999989;8,34000015;;8,900000;2,900000;0,000000;11,800000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Téléchargement;APPLE Music;FRANCE;2021T4;4;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,030000;0,030000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;SUEDE;2021T2;1066;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,070000;0,000000;0,000000;0,070000
658;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Spotify;SUISSE;2021T3;230;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,030000;0,000000;0,000000;0,030000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;AUTRICHE;2021T3;55;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;AUTRICHE;2021T3;223;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;FRANCE;2021T3;121224;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;3,720000;0,000000;8,320000;12,040000
657;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Google;FRANCE;2021T2;963;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,050000;0,000000;0,090000;0,140000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;ESPAGNE;2021T2;117;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
658;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Spotify;NORVEGE;2021T3;62;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,010000;0,000000;0,000000;0,010000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ESPAGNE;2021T3;34;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;MONACO;2021T3;300;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;A-SACEM;;;8,34000015;0,000000;0,000000;0,090000;0,090000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;BELGIQUE;2021T3;89773;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;4,430000;0,000000;0,000000;4,430000
659;IDEE NOIRE;3815751311;MARLETTA LUIGI;Chant;Online;Streaming;APPLE Music;FRANCE;2022T1;3807;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,190000;0,000000;0,390000;0,580000
657;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;APPLE Music;SUISSE;2021T3;63;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,33333015;;;0,010000;0,000000;0,000000;0,010000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;PORTUGAL;2021T3;1873;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
658;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Deezer;FRANCE;2021T3;1167;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,040000;0,000000;0,090000;0,130000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;REUNION;2021T2;116484;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,050000;0,000000;0,030000;0,080000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Télévision;TV Cable;BEIN SPORT Groupe TV;FRANCE;2020S1;2;;;;;;;;;;;653;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;11,11999989;8,34000015;;5,210000;8,770000;0,000000;13,980000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ESPAGNE;2021T2;5306;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
659;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Deezer;FRANCE;2021T4;1001;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,040000;0,000000;0,090000;0,130000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ESPAGNE;2021T1;3210;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,030000;0,000000;0,000000;0,030000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;FRANCE;2021T4;957564;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;19,730000;0,000000;37,950000;57,680000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2021T3;446;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,050000;0,000000;0,000000;0,050000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;MARTINIQUE;2021T4;6736;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,030000;0,000000;0,020000;0,050000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Google;SUISSE;2021T3;5042;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,640000;0,000000;0,000000;0,640000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;TIK TOK;FRANCE;2021T1;119898;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;8,34000015;;8,34000015;0,230000;0,000000;0,160000;0,390000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Copie privée;Copie privée sonore (Online);Multi utilisateurs;FRANCE;2021S2;2416845;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;;;;;8,34000015;0,000000;0,000000;23,770000;23,770000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;SUEDE;2021T2;1066;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,070000;0,000000;0,000000;0,070000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;GUADELOUPE;2021T3;10110;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,030000;0,000000;0,040000;0,070000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;DANEMARK;2021T4;89;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,020000;0,000000;0,000000;0,020000
657;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Spotify;FRANCE;2021T2;6572;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,130000;0,000000;0,340000;0,470000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ALLEMAGNE;2021T4;11987;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,690000;0,000000;0,000000;0,690000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;LUXEMBOURG;2021T3;2860;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,050000;0,000000;0,030000;0,080000
656;FIRE;4362423911;BORA VAKENE;Chant;Online;Streaming;Napster Rhapsody;FRANCE;2021T1;195;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11110020;;8,34000015;0,010000;0,000000;0,010000;0,020000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;MAROC;2021T4;1384;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ESPAGNE;2021T3;34;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;BELGIQUE;2021T4;163176;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;2,360000;0,000000;0,000000;2,360000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;LUXEMBOURG;2021T3;287;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;A-SACEM;11,11999989;;8,34000015;0,030000;0,000000;0,060000;0,090000
658;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;ROYAUME-UNI;2021T3;3163;;;;;;;;;;;658;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,230000;0,000000;0,000000;0,230000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Plateforme Web;Google;ESPAGNE;2021T2;5306;;;;;;;;;;;657;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Compositeur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
659;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;Spotify;NORVEGE;2021T4;102;;;;;;;;;;;659;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,010000;0,000000;0,000000;0,010000
656;amour de jeunesse;4520921611;BRI DARYN;Chant;Online;Streaming;APPLE Music;ALLEMAGNE;2021T1;473;;;;;;;;;;;656;Normale;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;A-SACEM;;8,34000015;;;0,040000;0,000000;0,000000;0,040000
657;amour de jeunesse;4520921611;BRI DARYN;Chant;Copie privée;Copie privée sonore (Radio);Multi utilisateurs;FRANCE;2020S2;1;;;;;;;;;;;654;Complémentaire Crédit;;GUERTNER Haris;GUERTNER HARIS;1442176;Auteur;GUERTNER HARIS;1442176;;;;;;8,34000015;0,000000;0,000000;0,190000;0,190000
